XPLFC10,1,3
XPLFC11,1,0
LunarEclipse?,1,2
XPLFC8,1,4
LoudounXPL4,2,3
LoudounXPL5,2,3
LoudounXPL6,2,0
XPLMadison10,3,1
XPLMadison01,3,0
XPLMadison03,3,1
XPLMadison02,3,0
HSNinja7,4,0
HSNinja2,4,0
HSNinja08,4,2
HSNinja01,4,0
hytec-retro,5,0
Silent Fate YT,5,2
ConDawg20,5,0
CNHGamerPC12,6,2
CNHGamerPC2,6,0
CNHGamerPC11,6,2
CNHGamerPC3,6,1
XPLHudsonOH1,7,1
XPLHudsonOH4,7,0
XPLHudsonOH3,7,0
XPLHudsonOH2,7,3
HSNinja6,8,0
LóboZ,8,0
HSNinja4,8,0
XPL DJstonkZ man,9,0
ZSoulConquestZ,9,0
XPLHQ2,10,0
