XPLFC12,1,5
xplfc2,1,2
KravenHyper0707,1,1
XPLFC1,1,1
XPLMadison17,2,0
XPLMadison19,2,0
XPLMadison20,2,0
XPLMadison18,2,1
CNHGamerPC6,3,0
CNHGamerPC8,4,0
CNHGamerPC9,4,0
Dark_jovan10061,4,0
J ovaniel10,4,0
AlphaHedge,5,4
LoudounXPL9,5,1
LoudounXPL10,5,0
LoudounXPL7,5,3
bob da munchkin,6,1
Easiness,6,2
XPL Clu,6,1
User-8008135,6,2
Icyproman,7,0
wfwarrior04,7,0
Eviǃ,7,0
Waydog2112,7,0
XPLFC6,8,0
xplfc7,8,0
XPLFC9,8,0
XPLHQ,9,0
